wav_filename,wav_filesize,transcript,split
voix_1029.wav,0,Enceintes murales 891 virtuellement invisibles (paire),-0.22484512028702358
voix_103.wav,0,Récepteur A / V réseau 72 canaux AVR-X1400H,0.635144264595561
voix_1030.wav,0,DENAQ - Adaptateur secteur et chargeur pour certains ordinateurs portables Toshiba Satellite et Satellite Pro - Noir,0.8002639355888097
voix_1031.wav,0,Lenovo - Adaptateur secteur pour certains ordinateurs portables Lenovo Yoga - Noir,-0.2223159254394645
voix_1032.wav,0,Écrans Elite - Écran de projecteur motorisé Spectrum Series 110 - Noir,1.1927596759454435
voix_1037.wav,0,Hisense - Classe 55 - LED - Série H9 - 2160p - Smart - Téléviseur 4K UHD avec HDR,0.31431170729840585
voix_1038.wav,0,4 To Red 5400 rpm SATA III 3.5 Kit de vente au détail de disque dur interne NAS,-1.633736431646344
voix_1039.wav,0,Écouteurs intra-auriculaires House of Marley Smile Jamaica,0.5097905905262196
voix_104.wav,0,Détails sur la radio d'alerte météo Midland Wr120c Noaa,-1.2327156231904215
voix_1040.wav,0,Marantz - 1400W 7.2 canaux Récepteur de cinéma maison A / V Pass-Through 4K Ultra HD et 3D - Noir,0.2738391328198408
voix_1041.wav,0,JVC KD-X320BTS Récepteur multimédia numérique Apple iPod et Android avec Bluetooth,0.24719745032692814
voix_1042.wav,0,Télécommande Bluetooth iSimple ISBC01 BluClik avec supports de volant et de tableau de bord,0.11987318937469903
voix_1043.wav,0,Support mural Chief PDRUB pour écran plat 42-71,-1.3516509372667052
voix_1044.wav,0,Tablette de composants A / V PS200,-1.2250768610865008
voix_1046.wav,0,AudioQuest - Câble audio Golden Gate 9.8 'RCA-RCA - Noir / Rouge,0.07843621929046185
voix_1047.wav,0,Panamax - Parasurtenseur à 2 prises - Blanc,-0.87657184168134
voix_1048.wav,0,Toshiba - Disque dur interne Serial ATA III de 3 To pour ordinateurs de bureau,0.6825288670900438
voix_1049.wav,0,Logitech - Haut-parleurs de jeu Bluetooth G560 LIGHTSYNC 2.1 avec éclairage RVB piloté par le jeu (3 pièces) - Noir,-0.5182676288705986
voix_105.wav,0,Yamaha WX-030BL Haut-parleur sans fil MusicCast avec Wi-Fi et Bluetooth (noir),1.0353394270186327
voix_1050.wav,0,Récepteur radio par satellite SiriusXM SXEZR1V1 XM Onyx EZR avec kit véhicule,1.506689156663978
voix_1051.wav,0,Détails sur  tout neuf  Kit Pny Anarchy 16 Go (2x8 Go) Ddr4 2400 mhz Pc419200 Mémoire de bureau,1.812358151344687
voix_1053.wav,0,Détails sur Samsung 24 Class Hd (720p) Smart Led Tv (un24m4500),-0.6226801931351432
voix_1054.wav,0,Écouteurs de sport intra-auriculaires sans fil WI-SP500 (noir),-1.8423191708475541
voix_1055.wav,0,KICKER - Haut-parleur marin coaxial 2 voies KM 6.5 avec cône en polypropylène moulé par injection (paire) - Charbon,1.8469531029571542
voix_1056.wav,0,SVS - 12 Subwoofer amplifié 500 W - Noir piano brillant,-0.7182069346836545
voix_1057.wav,0,Haut-parleurs de bureau alimentés YU2 (noir brillant),-2.2345968928442597
voix_1058.wav,0,Yamaha - Système à micro-composants - Blanc,-0.9788055153903761
voix_1059.wav,0,251 haut-parleurs environnementaux extérieurs (blanc),-0.8732959212285732
voix_106.wav,0,MTX - Haut-parleur double 4 50 W RMS (chacun) - Noir,0.842530563359874
voix_1060.wav,0,Slingbox M2,-0.270760587224294
voix_1061.wav,0,Cassettes vidéo numériques mini Sony - DVC - 1 heure,-0.9028720819764359
voix_1062.wav,0,Russound - Enceintes intérieures / extérieures bidirectionnelles 5-1 / 4 de la série 5 Acclaim (paire) - Blanc,0.46582601250857897
voix_1064.wav,0,Caméra réseau sans fil Circle 2 2MP avec vision nocturne,-0.6293291035111968
voix_1065.wav,0,Samsung-Pack-3-Connect-Home-Smart-Wi-Fi-System-AC1300,1.4741390263122263
voix_1066.wav,0,Plaque d'immatriculation Power Acoustik LP-3CSC avec 2 capteurs de recul et caméra CCD chrome,-0.5055999430805042
voix_1067.wav,0,Haut-parleur sans fil SRS-ZR7,0.8701214231362041
voix_1068.wav,0,Écran de trépied portable T92UWH (45x80),-0.32341323516342785
voix_1069.wav,0,Disque SSD portable SanDisk Extreme 500 500 Go SDSSDEXT-500G-G25,0.9847239179394147
voix_1070.wav,0,Détails sur le nouveau Nib Novatel 6620l Verizon 4g Lte Global Ready Jetpack Mifi Hotspot,-1.3144454055071593
voix_1071.wav,0,Casque Grind avec TapTech à un bouton et micro (noir),-1.3675521739583476
voix_1072.wav,0,Écran d'ordinateur LCD à écran large VE278Q 27,0.27520224452855613
voix_1073.wav,0,MartinLogan - Caisson de basses amplifié Dynamo 1000 12 1000 watts - Noir,-0.1246311355729213
voix_1074.wav,0,Disque SSD portable 1 To T5 (noir),1.2437544892384254
voix_1075.wav,0,Haut-parleur Bluetooth SRS-XB40 (noir),0.15998288497632038
voix_1076.wav,0,sub6 100W 6 Subwoofer actif (gris mat),-1.3625895113162927
voix_1077.wav,0,Récepteur DVD Pioneer Avh-x3800bhs 6.2 Double DIN intégré au tableau de bord avec Bluetooth,-1.5908366976514625
voix_1078.wav,0,WD - Disque dur portable externe USB 3.0 My Passport X 3 To - Noir,1.5988579331745179
voix_1079.wav,0,Belkin F4U095tt Thunderbolt 3 Express Dock HD avec câble Thunderbolt 3 de 33 pieds,-0.4202527043783782
voix_108.wav,0,ECON-S3T-DVD-BK 1-DVDROM À 3-DVD +/- RW DL 24X TOWER AUTONOME,0.2566857464489864
voix_1080.wav,0,Dell - Moniteur à écran tactile FHD à 24 DEL IPS P2418HT - Noir,-0.5772812358719162
voix_1081.wav,0,Toshiba - Barre de son 2.0 canaux avec amplificateur numérique de 16 watts - Noir,1.0722857307177904
voix_1082.wav,0,PELICAN - Étui ProGear pour la plupart des tablettes - Noir,0.9178647749494114
voix_1083.wav,0,AudioQuest - Câble audio RCA GOLDG01R Golden Gate 1 m (328 pi) - Rouge,-0.6924350050985679
voix_1085.wav,0,Ordinateur de bureau tour XPS 8920,-0.19582471659946604
voix_1087.wav,0,UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player,0.680081023592157
voix_1088.wav,0,Sony - Système audio Shake - Noir,-0.4100741942474418
voix_1089.wav,0,Détails sur Openbox Excellent: Moniteur Alienware Aw2518h 25 Led Fhd Gsync Noir,-1.8292494225845293
voix_109.wav,0,Récepteur CD marin Sony MEXM100BT 160 W RMS avec Bluetooth (noir) et compatible SiriusXM,0.15008433926457806
voix_1090.wav,0,Kit d'accessoires gratuit pour appareil photo numérique PowerShot G5 X,1.1886291954041868
voix_1091.wav,0,Sharp - Système de mini composants à 5 disques de 350 W - Noir,-1.0933592477389094
voix_1092.wav,0,Olympus - Appareil photo numérique 140 mégapixels remis à neuf - Titane,-0.05629694847349391
voix_1093.wav,0,AudioQuest - Câble de caisson de basses encastré 262 'Black Lab - Noir / Blanc,-0.1733573031091881
voix_1095.wav,0,Détails sur l'adaptateur USB Wi-Fi double bande Netgear Nighthawk A7000 (AC1900),0.30099370041483314
voix_1098.wav,0,Hisense 50H4D Roku 50 pouces HD Smart DLED TV,1.1577099389897807
voix_11.wav,0,Kit de démarrage CPL 2 ports TP-Link AV500,-1.5333762981069217
voix_110.wav,0,Écran de projection à cadre fixe Aeon 58 3 x 1041 16: 9 avec surface de projection CineWhite,0.4837856151810736
voix_1100.wav,0,Digipower - Double chargeur de batterie - Gris,-1.224254260397747
voix_1101.wav,0,CORSAIR - Casque de jeu stéréo filaire hybride VOID Surround pour PC PS4 Xbox One Nintendo Switch appareils mobiles - Carbon,0.3576020312058435
voix_1102.wav,0,Casque circum-aural sans fil Everest Elite 700 (blanc),0.29544908429580935
voix_1103.wav,0,Récepteur stéréo réseau 2 canaux Onkyo TX-8270 avec HDMI 4k,-0.5634119739361882
voix_1104.wav,0,Casque Sony MDR-1A - Noir (la garantie des États-Unis pour la version internationale peut ne pas s'appliquer),1.3278233647884468
voix_1105.wav,0,Enceinte d'extérieur toutes saisons AW6500 (blanc simple),0.3538613197978711
voix_1106.wav,0,Mini-système Sony LBT-GPX555 avec Bluetooth et NFC,0.10620394315209998
voix_1107.wav,0,Écran de projection de la série manuelle M80UWH (396 x 696),-1.6434476264686282
voix_1108.wav,0,Toshiba Micro Component Speaker System: Système audio sans fil Bluetooth avec haut-parleur FM,-0.7748303306157908
voix_1109.wav,0,Haut-parleur central à trois voies (Premium Black Ash),-0.8443868532451402
voix_111.wav,0,Kicker 41IK5BT2V2 Amphitheatre Système audio haute performance avec Bluetooth noir,0.929634104111644
voix_1110.wav,0,Yamaha - AVENTAGE 7.2-Ch. Récepteur de cinéma maison A / V Ultra HD 4K - Noir,-0.8066779164830017
voix_1111.wav,0,NS-6490 Enceinte de bibliothèque (paire),-0.6857887610150162
voix_1112.wav,0,Détails sur la technologie innovante Itsbo358p Bluetooth Outdoor Rock Speaker Pair,0.7776377718700329
voix_1113.wav,0,Leica DG Vario-Elmar 100-400mm f / 4-6.3 ASPH. PUISSANCE O.I.S. Lentille,1.4677526039029387
voix_1114.wav,0,Casque supra-auriculaire pliable MH30 (marron / argent),-0.42365762946835583
voix_1115.wav,0,Samsung - Classe 49 - LED - Série Q6F - 2160p - Smart - Téléviseur 4K UHD avec HDR,0.40120012566485674
voix_1116.wav,0,CORSAIR - Bloc d'alimentation ATX AX760 760 watts - Noir,-0.7856100310930361
voix_1117.wav,0,Samsung - Disque SSD interne 960 Pro 1 To PCI Express 3.0 x4 (NVMe 1.1),1.3612121994388218
voix_1118.wav,0,Klipsch - Barre de son de référence avec 10 caissons de basses sans fil - Noir,0.8547272669612224
voix_1119.wav,0,Détails sur Microsoft Arc Mouse Bluetooth 4.0 Souris Wireless pour Surface Windows 10,-0.2763421965108184
voix_112.wav,0,DENAQ - Batterie au lithium-ion à 8 cellules pour certains ordinateurs portables HP Pavilion,-0.7171770336066775
voix_1122.wav,0,Casque d'écoute sans fil Bluetooth On-Ear Rebel BT (noir),1.3587772287189084
voix_1124.wav,0,Récepteur AV 5.1 canaux Yamaha RX-V379BL (noir),0.23502148113158614
voix_1125.wav,0,Routeur WiFi intelligent bibande NETGEAR AC1000,-0.6775100934402358
voix_1126.wav,0,LG - Classe 75 - LED - Série UJ6470 - 2160p - Intelligent - Téléviseur 4K UHD avec HDR,2.0636005922339873
voix_1127.wav,0,Apple - iPad 3 d'occasion - 32 Go - Blanc,-0.9567933551617146
voix_1128.wav,0,Protecteur de surtension RockStar de Belkin Travel avec 2 prises CA,1.404840317775113
voix_1129.wav,0,Yamaha - MusicCast 5.1-Ch. Récepteur de cinéma maison A / V Ultra HD 4K - Noir,0.6801619340738521
voix_113.wav,0,SVS - Haut-parleur central à canal central 3 voies 5-1 / 4 Prime Dual 5-1 / 4 - Noir piano brillant ,-1.330229667683352
voix_1130.wav,0,"MSI - Ordinateur portable série WS 15,6 - Intel Core i7 - 16 Go de mémoire - Disque SSD de 256 Go + Disque dur de 2 To - Aluminium noir ",-1.0651243341596268
voix_1131.wav,0,Lenovo - Tout-en-un à écran tactile 510-23ISH 23 - Intel Core i5 - 8 Go de mémoire - Disque dur de 2 To - Noir,-0.25749743234395117
voix_1132.wav,0,KEF - Haut-parleur central double 4-1 / 2 2-1 / 2 voies - Noir,0.14978954809065048
voix_1133.wav,0,AfterShokz - Casque Sportz Titanium avec micro dans le cou - Noir onyx,-0.5248968965393478
voix_1134.wav,0,Zubie - Dispositif de surveillance Wi-Fi et véhicule embarqué - Noir,-2.3085812786623574
voix_1136.wav,0,"Alpine - 6 x 9 ""haut-parleurs coaxiaux de voiture à 2 voies avec cônes en polypropylène (paire) - noir",-0.3318719061817273
voix_1137.wav,0,NS-IW480CWH Système de haut-parleurs à trois voies au son naturel au plafond 8 (paire),-0.2930035093845699
voix_114.wav,0,Logitech Ultrathin Touch Mouse T630 pour Windows 8 Touch Gestures,-0.7059153407269051
voix_1140.wav,0,Panamax - Conditionneur de courant / protection contre les surtensions à 8 prises - Gris,0.03934772590657193
voix_1141.wav,0,Rand McNally 0528011715 Unité GPS IntelliRoute 7 TND 730,-0.5937039796979917
voix_1142.wav,0,Téléviseur intelligent LED Samsung 55 Classe 4K (2160P) (UN55KU7000),1.5420266074448163
voix_1143.wav,0,Extendeur vidéo VGA de Startech sur Cat5 point à point,0.58828286081266
voix_1144.wav,0,ZTE - Projecteur DLP intelligent sans fil Spro 2 - Argent,0.5612435829464778
voix_1145.wav,0,TiVo - BOLT VOX 1TB DVR et lecteur de streaming - Noir,-0.5288751233893377
voix_1146.wav,0,Haut-parleur Wi-Fi / Bluetooth Samsung Radiant360 R1 WAM1500 / ZA - Noir (remis à neuf certifié),-1.0270349136841563
voix_1147.wav,0,Étui Logitech Focus avec clavier intégré pour iPad Mini 4 bleu foncé,-0.3701602104688058
voix_1148.wav,0,Clavier Bluetooth ultra-portable Logitech Keys-To-Go pour Android et Windows,-0.7964196782763563
voix_1149.wav,0,Carte mémoire haute vitesse UHS-I SDHC U3 32 Go (classe 10),0.2546502845304558
voix_115.wav,0,Commutateur de bureau Gigabit 16 ports ProSafe,-1.090560653129489
voix_1150.wav,0,Bracelet de montre en acier inoxydable QuickFit 26 (gris ardoise),0.9990513446441153
voix_1151.wav,0,Récepteur cd marin kenwood pkg-mr362bt avec bluetooth et ensemble d'enceintes 2 voies 6.5,-1.2234256845525615
voix_1154.wav,0,Enceintes environnementales extérieures 151 SE (blanc),-0.30693667886931447
voix_1155.wav,0,Casque d'écoute Bluetooth sans fil JBL Everest 710 argenté (argent),-0.2695440699788908
voix_1156.wav,0,"Acer - Ordinateur portable 2-en-1 à écran tactile 15,6 remis à neuf - Intel Core i7 - 12 Go de mémoire - NVIDIA GeForce 940MX - Disque dur 1 To - Gris acier ",-1.2020933724178782
voix_1157.wav,0,Samsung - Disque SSD interne PCI Express 3.0 x4 (NVMe) 960 EVO 500 Go pour ordinateurs portables,-0.7453776989506425
voix_1158.wav,0,"Ordinateur portable Acer Aspire E5-574-53QS 15,6 LED - Intel Core i5 (6e génération) i5-6200U Dual-core (2 Core) 2,30 GHz - 4 Go de RAM SDRAM DDR3L - Disque dur 1 To - Graveur de DVD - Intel HD Graphics 550 DDR3L SDRAM - Vent",1.087792878887028
voix_1159.wav,0,Yamaha - Système audio de bureau 30 W - Brique,0.5565079752702184
voix_116.wav,0,Caméra de surveillance vidéo Wifi portable Logitech Circle Black,0.046659337382421534
voix_1160.wav,0,Détails sur le casque sans fil à réduction de bruit Sony Wh1000xm2 (noir ou or),1.0909100244065453
voix_1161.wav,0,Yamaha - Système à micro-composants - Noir,-0.7336020871357891
voix_1162.wav,0,Samsung - Disque SSD interne SATA III 850 PRO 1 To pour ordinateurs portables,0.1350625228635304
voix_1163.wav,0,SanDisk - Carte mémoire microSDXC 64 Go haute endurance,-0.20817523298949833
voix_1164.wav,0,Écouteurs de fitness sans fil Flyer (Nightfall Blue),0.012606043446746089
voix_1167.wav,0,Détails sur le casque de jeu analogique Razer Kraken Pro V2 pour PC / xbox One / ps4 noir (P05),0.3189222314038893
voix_1168.wav,0,Appareil photo numérique sans miroir Alpha a6500 (boîtier uniquement),-0.6327757103186115
voix_1169.wav,0,"Alpine SPR-60 ​​Ensemble d'enceintes coaxiales 2 voies type R 6-1 / 2 "",Electronics,Alpine,148.15,Ensemble d'enceintes coaxiales 2 voies type r alpine spr 60612",0.46863182855981556
voix_117.wav,0,"Alpine - Haut-parleurs de voiture à 2 voies 6-1 / 2 avec cônes en poly-mica (paire) - Noir "",Electronics,Alpine,79.99,Haut-parleurs de voiture alpine 6122 voies composant avec paire de cônes poly mica noir",-1.3116608537558434
voix_1170.wav,0,Objectif Canon EF 100mm f / 2.8L IS USM Macro pour appareils photo reflex numériques Canon,0.8925976540724306
voix_1171.wav,0,Caisson de basses amplifié Kanto Living 8 - Blanc brillant,-0.44594206132262904
voix_1172.wav,0,MartinLogan Motion 6 haut-parleur central de canal (noir piano chacun),1.5543832646223255
voix_1173.wav,0,Planet Audio - 6.2 - Bluetooth - Récepteur DVD intégré au tableau de bord - Noir,-0.01064055972273352
voix_1174.wav,0,Carte graphique XFX AMD Radeon RX 580 8 Go GDDR5 PCI Express 3.0,0.5806711026529433
voix_1175.wav,0,Partage d'écran sans fil IOGEAR et kit MiraCast (GWSSKIT),1.119672773856213
voix_1176.wav,0,SanDisk - Disque SSD SATA interne Ultra 500 Go pour ordinateurs portables,0.35321259526924653
voix_1177.wav,0,Cerwin Vega - Enceinte à canal central 2 voies série SL - Noir,0.41160011922195383
voix_1178.wav,0,CybertronPC - Rhodium Desktop - AMD FX-Series - 16 Go de mémoire - NVIDIA GeForce GTX 1050 - Disque dur 2 To - Vert,1.646358715987358
voix_1179.wav,0,"MSI - Ordinateur portable 15,6 - Intel Core i7 - 16 Go de mémoire - NVIDIA GeForce GTX 1060 - Disque dur 1 To + disque SSD de 256 Go - Noir",-0.08510979423870875
voix_118.wav,0,Grace Digital - 50W 2.0-Ch. Amplificateur - Noir,0.7158383145387914
voix_1182.wav,0,Haut-parleur Bluetooth étanche EcoJam noir,0.08300396572175718
voix_1183.wav,0,Definitive Technology - Disparition de deux haut-parleurs muraux 6-1 / 2 (chacun) - Noir,-0.01341661776734591
voix_1184.wav,0,"Razer - Ordinateur portable Blade Pro 17.3 4K à écran tactile Ultra HD - Intel Core i7 - Mémoire de 32 Go - NVIDIA GeForce GTX 1080 - SSD 1 To - Noir "",Electronics,Razer,3149.99,razer blade pro 1734 k ultra hd touchscreen laptop intel core i 732 gb memory nvidia geforce gt x 10801 tbs sd black",1.2467207018132251
voix_1186.wav,0,"Yamaha - Système de barre de son 2.1 canaux avec caisson de basses sans fil 6-1 / 2 et amplificateur numérique de 200 watts - Noir "",Electronics,Yamaha,279.95,yamaha 21 canaux système de barre de son avec subwoofer sans fil 612 amplificateur numérique 200 watts noir",-1.6102859151772142
voix_1187.wav,0,Caméra VR sphérique Gear 360,0.6876333491847715
voix_1188.wav,0,Sennheiser - Écouteurs intra-auriculaires - Noir,1.3983835813958498
voix_1189.wav,0,Objectif M.Zuiko Digital ED 40-150mm f / 4-5.6 R (Argent),-1.211207902778581
voix_1190.wav,0,ECOXGEAR ECOXBT Haut-parleur Bluetooth sans fil robuste et étanche (orange),-0.4130283169894869
voix_1191.wav,0,Récepteur multimédia numérique KMM-BT315U Kenwood avec Bluetooth intégré (noir),0.30780443289385695
voix_1192.wav,0,"AOC - Moniteur LED 18,5 - Noir "",Electronics,AOC,66.995,moniteur led aoc 185 noir",0.43919291196438515
voix_1193.wav,0,Sony SELP18105G E PZ 18-105mm F4 G OSS,1.055384540580812
voix_1194.wav,0,Modem-routeur ADSL sans fil N Actiontec 300 Mbps (GT784WN),1.0102815070078413
voix_1195.wav,0,27 iMac avec écran Retina 5K (mi-2017),0.5957774111325093
voix_1197.wav,0,SiriusXM Commander Touch en couleur,-0.33971162246914016
voix_1198.wav,0,IPod touch de 128 Go (gris sidéral) (6e génération),1.9297217255403318
voix_1199.wav,0,Apple iPod Touch 128 Go Bleu,-1.1458021826117601
voix_12.wav,0,Logitech - Harmony Home Hub - Noir,0.05675175469836035
voix_1200.wav,0,V-MODA - Casque circum-aural Crossfade LP2 Vocal Edition Limitée - Noir Mat,2.3939405239293237
voix_1201.wav,0,Éclairage LED de la caméra Lumimuse 6 (noir),1.1244021983339678
voix_1202.wav,0,"Atrend-Bbox E12DSV Boîtier B Box Series 12 à double ventilation avec chambre partagée "",Electronics,Atrend,86.69,atrend b boxe 12 dsv b box series 12 boîtier à double ventilation avec chambre partagée",0.4647419459864179
voix_1204.wav,0,DENAQ - Adaptateur secteur et chargeur pour certains ordinateurs portables Dell Inspiron et Latitude - Noir,0.6710714957146234
voix_1205.wav,0,Sac messager DNA 15 Slim (Graphite),0.1884926976869525
voix_1207.wav,0,MCR-B043 Système de musique sans fil Bluetooth 30 W (rouge),0.4932781276350894
voix_1208.wav,0,Téléviseur LED d'extérieur Full HD Pro-Series 49-Class (Argent),-0.316052046366385
voix_1209.wav,0,Récepteur A / V réseau 72 canaux AVR-X3400H,0.7386216179809371
voix_121.wav,0,Casque Bluetooth sans fil HD 4.40 BT,-0.5095468597803133
voix_1210.wav,0,Yamaha - Système à micro-composants - Bleu,0.1935253144524518
voix_1211.wav,0,Netgear 16 X 4 Docsis 3.0 Câble Modem Noir,0.46088444469090795
voix_1212.wav,0,Sony - Haut-parleur Bluetooth portable High Power XB60 - Noir,1.2515434710966697
voix_1213.wav,0,"Alienware 13 R3 Aw13r3 / 13,3 Fhd / i77700hq / nvidia Gtx 1060/16 Go / 512 Go Ssd",0.8379287610897769
voix_1214.wav,0,Monster - Écouteurs intra-auriculaires sans fil iSport Achieve - Vert,0.30529450594447666
voix_1215.wav,0,Niles - Sélecteur d'enceintes 6 paires avec contrôle du volume - Noir,-0.7212683687311842
voix_1216.wav,0,Écouteurs intra-auriculaires Under Armour Sport Wireless Flex Neckband,1.3995652181552756
voix_1217.wav,0,Kit PNY Performance 8 Go (2x4 Go) DDR3 1600 MHz (PC3-12800) Mémoire de bureau CL11 - MD8GK2D31600NHS-Z,1.2921319582073991
voix_1218.wav,0,DENAQ - Adaptateur secteur et chargeur pour certains ordinateurs portables Toshiba Satellite - Noir,0.13822345391489835
voix_122.wav,0,Lenovo Yoga Mouse,-0.41176390442817756
voix_1220.wav,0,AudioQuest - Câble de caisson de basses encastré 16 4 'Black Lab - Noir / Blanc,0.7128833135699529
voix_1221.wav,0,JBL Under Armour Sport Écouteurs intra-auriculaires sans fil avec fréquence cardiaque noir,0.7319697817760871
voix_1222.wav,0,JBL - Écouteurs intra-auriculaires sans fil True Free - Noir,2.23259947398225
voix_1223.wav,0,Pioneer - Elite 7.2 canaux Récepteur de cinéma maison A / V Hi-Res 4K Ultra HD HDR compatible - Noir,0.4287400270285057
voix_1224.wav,0,MTX Audio - Haut-parleur 2 voies MTX 8 225 W (chacun) - Noir ,0.8683925358501138
voix_1225.wav,0,Étagère audio vidéo,-1.2863184044545364
voix_1226.wav,0,"SunBriteTV - Support mural inclinable pour téléviseur d'extérieur pour la plupart des téléviseurs de 37 à 80 ""- Noir enduit de poudre"",Electronics,SunBriteTV,149.98",0.6299348319750542
voix_1227.wav,0,Bose® - Enceintes de plafond Virtually Invisible® 591 (paire) - Blanc,-1.3989441752424914
voix_1229.wav,0,22 Moniteur LED Full HD 1080p à écran large,-0.40332059913039825
voix_123.wav,0,Caméra de surveillance à domicile Wi-Fi HD Motorola FOCUS85-B avec panoramique à distance,-0.6373403219864991
voix_1230.wav,0,Serveur NAS My Cloud Expert Series EX4100 24 To à 4 baies (4 x 6 To),-1.7028371293549913
voix_1232.wav,0,14 Étui pour ordinateur portable Checkpoint Friendly,0.5384586808309209
voix_1233.wav,0,Samsung - Classe 49 - LED - Série MU6290 - 2160p - Smart - Téléviseur 4K Ultra HD avec HDR ,-1.9886201251434652
voix_1234.wav,0,Boîtier squelette pour HERO3 / HERO3 + / HERO4,-0.8604422112852054
voix_1235.wav,0,Récepteur A / V 52 canaux AVR-S530BT,0.7161532299283793
voix_1237.wav,0,Support mural Sonax PM-2200 pour téléviseur de 28 à 50 pouces,-1.0204657817599108
voix_1239.wav,0,Memorex Enregistreur CD / Cassette Boombox MP3 AM / FM FlexBeats MP3262 avec prise de ligne Aux - Noir,0.18009750527873555
voix_124.wav,0,Marantz - SR 9.2-Ch. Récepteur de cinéma maison Hi-Res avec HEOS 4K Ultra HD A / V - Noir,-0.3927536482018403
voix_1240.wav,0,Sennheiser - Casque circum-aural HD 660 S - Noir mat et anthracite,2.541235821138771
voix_1241.wav,0,Enceinte colonne SL-15,-0.17145440433670198
voix_1242.wav,0,Hauppauge - Coupe-cordon WinTV-dualHD - Noir,1.7742647634836537
voix_1243.wav,0,Yamaha - Enceintes d'extérieur 2 voies toutes saisons Natural Sound 5 (paire) - Blanc,-0.18376767893899684
voix_1244.wav,0,Écouteurs sans fil Bluetooth Amps Air (Rich Teal),-0.34685359687601014
voix_1247.wav,0,Boytone - Haut-parleur Bluetooth portable - Bleu,-0.012124811921218176
voix_1248.wav,0,SunBriteTV - Série Signature - Classe 43 - LED - Extérieur - Soleil partiel - 2160p - Téléviseur UHD 4K avec HDR,-0.44972857477470773
voix_1249.wav,0,Haut-parleur Bluetooth GTK-XB90,-0.6979156935851051
voix_1250.wav,0,Vectros Bumper pour 13 MacBook Pro Retina (Noir),0.42339957349274715
voix_1251.wav,0,Onkyo - 5.1 canaux Système de cinéma maison - Noir,0.41085243227114443
